rank,name,items,owners,link,Unnamed: 5,scan,contract address,Time,text plagiarism,image plagiarism,manual label,Creation Time >= 3,trading volume >= 1500,Official website verification,counterfeit_sure
33,Otherside Meta Bored Ape Yacht Club,31,1,https://rarible.com/collection/polygon/0x430fb03239f6f5498aa25c16a9a0e1cf23f5be3c,,Polygon,0x430fb03239f6f5498aa25c16a9a0e1cf23f5be3c,2022/4/29 1:44,1,,,,,,
37,NFT Collection,34,1,https://rarible.com/nftcreation,,Polygon,0xaccc23b31ddc9fc0496769e6cefaf62ecf6e39d9,2024/1/30 20:22,,,,,,,
38,Outer-Dimensional Pixels,35,3,https://rarible.com/outer-dimensional-pixels-trending-top-popular-nft,,Polygon,0xb18fdb073d071be30e0c71977540d723aaff2b1b,2024/1/23 19:12,,,,,,,
40,Bored Lunatic Ape Yacht Club,80,6,https://rarible.com/collection/polygon/0xc89a5985ddfffd249d002a9a79963b2be4fa9ccc,,Polygon,0xc89a5985ddfffd249d002a9a79963b2be4fa9ccc,2022/6/29 23:02,1,,,,,,
42,Bored Ape Yacht Club Aipes NFT,126,3,https://rarible.com/collection/polygon/0xcdbd30dd602f41f0272cbefef10e50d110197611,,Polygon,0xcdbd30dd602f41f0272cbefef10e50d110197611,2022/6/1 20:36,1,,,,,,
43,Pixel Strike 1,100,6,https://rarible.com/collection/polygon/0xe15ecbbd394d08d2ad81c4e6d980a0668e0b96fb,,Polygon,0xe15ecbbd394d08d2ad81c4e6d980a0668e0b96fb,2023/2/11 3:21,,,,,,,
45,Early Retired Apes Club,102,42,https://rarible.com/ERAC,,Polygon,0xf9d254e5390ea915915906022391cd3095844697,2024/2/17 2:00,1,1,,,,,
46,Bored Galaxy Ape Club,63,13,https://rarible.com/boredgalaxyapeclub,,Polygon,0xfc542b5f3952ccea6c6fc4fcbe3b16e1f2b18b4e,2023/5/2 12:21,1,,,,,,
54,ApeCoin Armory Club,16,1,https://rarible.com/apecoin-armory-club,,Polygon,0x8f3ff199dfe8cc0913b2e1692e61afbb21d40aaa,2024/4/16 7:45,1,,,,,,
56,Anti Bored Ape Yacht Club,11,1,https://rarible.com/collection/polygon/0xb4a74984c370aeab72c9a9743e1dc28bb49959ba,,Polygon,0xb4a74984c370aeab72c9a9743e1dc28bb49959ba,2021/9/9 13:05,1,,,,,,
61,Bored Ape Yacht Club Mosaic.,5,2,https://rarible.com/baycm,,Polygon,0xed02d9a6ac44f6b2712832142189cd67b6d2885d,2023/11/2 1:42,1,,,,,,
64,Mysticova,12,1,https://rarible.com/Mysticova,,Polygon,0xf413284f9ed23f55cbed5d485fec83f0eda52e83,2024/1/21 4:19,,,,,,,
65,Wood Bored Ape Yacht Club,17,4,https://rarible.com/collection/polygon/0xfa0ba59a6dbdea8dd5d2605f2f1b49e5f806c5af,,Polygon,0xfa0ba59a6dbdea8dd5d2605f2f1b49e5f806c5af,2022/9/26 3:11,1,1,,,,,
66,NFT Art 3D,11,1,https://rarible.com/art3d,,Polygon,0xfef60ef2d622d8a8e209426a121f931002a2583a,2024/1/22 16:44,,,,,,,
70,Bored Ape Yacht Club,2,1,https://rarible.com/collection/polygon/0x12244c114547b3b18ba9f2bec20a358a50229a2a,,Polygon,0x12244c114547b3b18ba9f2bec20a358a50229a2a,2024/4/7 22:28,1,1,,,,,
71,boredapeyachtclubland.lens-Follower,4,4,https://rarible.com/collection/polygon/0x33ef16c348ccb6604cb6784064d512a0d15f9416,,Polygon,0x33ef16c348ccb6604cb6784064d512a0d15f9416,2022/5/30 19:11,1,,,,,,
72,Bored Ape Yacht Club.,2,1,https://rarible.com/collection/polygon/0x49677c62799419a7278a276977e254a1f26bcceb,,Polygon,0x49677c62799419a7278a276977e254a1f26bcceb,2024/1/28 0:37,1,,,,,,
73,bored-ape-yacht-club.lens-Follower,2,2,https://rarible.com/collection/polygon/0x697e884af072af4eb38632772be9e8b01dbf02b5,,Polygon,0x697e884af072af4eb38632772be9e8b01dbf02b5,2022/6/15 14:09,1,,,,,,
74,NovaBoredApeYachtClubReplica,2,2,https://rarible.com/collection/polygon/0x6cbc7199cacfe3f4fb9f0937ba3622eaae9fb5ea,,Polygon,0x6cbc7199cacfe3f4fb9f0937ba3622eaae9fb5ea,2023/8/24 22:10,1,1,,,,,
75,Bored Originalss Ape Yacht Club,1,1,https://rarible.com/collection/polygon/0x7dbd1a7773f3a003cb0e447dc55aaeb756e8eaeb,,Polygon,0x7dbd1a7773f3a003cb0e447dc55aaeb756e8eaeb,2024/5/4 3:28,1,1,,,,,
76,Bored Ape Yaht Club Bored Ape Yact Club Bored Ape Yach Club Bored Ape Yacht lub,1,1,https://rarible.com/collection/polygon/0x92e9d063145d534102de7b34b1e1113663eec2cf,,Polygon,0x92e9d063145d534102de7b34b1e1113663eec2cf,2024/5/2 16:39,1,,,,,,
77,The Biggest Celebrity NFT Owners in the Bored Ape Yacht Club,2,11,https://rarible.com/collection/polygon/0x9cea6c9c6404a07b91d3dc66ad294ef192461af6,,Polygon,0x9cea6c9c6404a07b91d3dc66ad294ef192461af6,2024/5/18 18:54,1,1,,,,,
78,Bored Ae Yacht Club Bored Ap Yacht Club Bored Ape acht Club Bored Ape Ycht Club,1,1,https://rarible.com/collection/polygon/0x9d1284c5387135b7f86c141361166e71b1582e0d,,Polygon,0x9d1284c5387135b7f86c141361166e71b1582e0d,2024/5/2 16:38,1,,,,,,
79,Bored Ape Yacht Club Inspiration,2,1,https://rarible.com/collection/polygon/0xa30e65982930521950ad6f5bc801ebb859d99164,,Polygon,0xa30e65982930521950ad6f5bc801ebb859d99164,2022/12/28 10:32,1,,,,,,
80,Bored Apd Yacht Club Bored Aps Yacht Club Bored Ape Yqcht Club Bored Ape Ywcht ...,1,1,https://rarible.com/collection/polygon/0xa851561d8413468eda49624198c403120ebf2261,,Polygon,0xa851561d8413468eda49624198c403120ebf2261,2024/5/2 16:45,1,,,,,,
81,Bored Ape Anatomy Yacht Club,1,1,https://rarible.com/collection/polygon/0xa8ea5208cb6da9c8179e1d74788d982554bbf097,,Polygon,0xa8ea5208cb6da9c8179e1d74788d982554bbf097,2022/2/3 8:01,1,,,,,,
83,The Biggest Celebrity NFT Owners in the Bored Ape Yacht Club,2,15,https://rarible.com/collection/polygon/0xd5f62387f06df07205b8bdd7bede419fc2079e39,,Polygon,0xd5f62387f06df07205b8bdd7bede419fc2079e39,2024/5/7 21:56,1,1,,,,,
84,Bored Ape Yacht Cub Bored Ape Yacht Clb Bored Ape Yacht Clu oBred Ape Yacht Club,1,1,https://rarible.com/collection/polygon/0xe39a5cfea835b017fbd342cb4752eec924cb55d4,,Polygon,0xe39a5cfea835b017fbd342cb4752eec924cb55d4,2024/5/2 16:39,1,,,,,,
85,Promo Bored Ape Yacht Club,2,1,https://rarible.com/collection/polygon/0xf08ba20040eee9c2f8c7b9fa87e83a8af7c76c9a,,Polygon,0xf08ba20040eee9c2f8c7b9fa87e83a8af7c76c9a,2024/1/17 17:49,1,1,,,,,
86,X-CRYPTO HELPERS COLLECTION,4,1,https://rarible.com/collection/polygon/0xfa19b0cfc08393111aaf61afcaf4e2c0a5beabd0,,Polygon,0xfa19b0cfc08393111aaf61afcaf4e2c0a5beabd0,2023/3/24 14:32,,,,,,,
89,Bordd Ape Yacht Club Borsd Ape Yacht Club Bores Ape Yacht Club Boree Ape Yacht ...,1,1,https://rarible.com/collection/polygon/0x0af8e45cab4d780f187eb3240a561e39a184ac08,,Polygon,0x0af8e45cab4d780f187eb3240a561e39a184ac08,2024/5/2 16:43,1,,,,,,
90,Bored Ape Yacht Club,1,3,https://rarible.com/collection/polygon/0x0d72e0bbf85b95dc068fc930ac2cb2955d0ae767,,Polygon,0x0d72e0bbf85b95dc068fc930ac2cb2955d0ae767,2024/5/3 10:43,1,1,,,,,
91,Bored human ape crew,1,1,https://rarible.com/boredhumanapecrew,,Polygon,0x0ebb19805305d311387f14d7e3aa13b28af827e8,2022/11/8 15:20,1,,,,,,
92,Bored Ape Yacht Club,1,1,https://rarible.com/collection/polygon/0x1141d66a5da10250d2d2a639550a5211c52a7be1,,Polygon,0x1141d66a5da10250d2d2a639550a5211c52a7be1,2024/5/11 5:13,1,1,,,,,
93,Bored Ape Yacht Club,1,9,https://rarible.com/collection/polygon/0x12c04049c3fdaafc4af819de057c2808d4847bc3,,Polygon,0x12c04049c3fdaafc4af819de057c2808d4847bc3,2024/5/4 2:15,1,1,,,,,
94,Boed Ape Yacht Club Bord Ape Yacht Club Bore Ape Yacht Club Bored pe Yacht Club,1,1,https://rarible.com/collection/polygon/0x16d66ec5bdb20dba14f1dcaecef1d77f5597a46a,,Polygon,0x16d66ec5bdb20dba14f1dcaecef1d77f5597a46a,2024/5/2 16:38,1,,,,,,
95,bored ape yacht club,1,1,https://rarible.com/collection/polygon/0x18584e35140eccfa6c4439a8342af9fa545c58be,,Polygon,0x18584e35140eccfa6c4439a8342af9fa545c58be,2024/4/27 19:02,1,,,,,,
96,Bored Ape Yacht lCub Bored Ape Yacht Culb Bored Ape Yacht Clbu BoredApe Yacht C...,1,1,https://rarible.com/collection/polygon/0x1f4e636cfa0a1eb6b79d74b57b1cfd2a9cf45344,,Polygon,0x1f4e636cfa0a1eb6b79d74b57b1cfd2a9cf45344,2024/5/2 16:42,1,,,,,,
97,Bored Ape Yacht Clubs,1,1,https://rarible.com/collection/polygon/0x252edc897d92fb36357d47906dd005240856e233,,Polygon,0x252edc897d92fb36357d47906dd005240856e233,2024/4/18 1:08,1,1,,,,,
98,Bored ApeYacht Club Bored Ape YachtClub Bired Ape Yacht Club B9red Ape Yacht Cl...,1,1,https://rarible.com/collection/polygon/0x259474d902a73b4c474d7fabc2d7bd6da2ab9264,,Polygon,0x259474d902a73b4c474d7fabc2d7bd6da2ab9264,2024/5/2 16:42,1,,,,,,
MATIC,Remastered Bored Apes Yacht Club  Metaverse,24,2,https://rarible.com/collection/polygon/0xedd435d82345935fba2e15ca79d383c49c335b9e,,Polygon,0xedd435d82345935fba2e15ca79d383c49c335b9e,2022/4/2 19:46,1,,,,,,
MATIC,Bored Ape Gorilla Yacht Club,12,3,https://rarible.com/collection/polygon/0xc95cd66e18a186506c194dd5179e4918dc33e9ce,,Polygon,0xc95cd66e18a186506c194dd5179e4918dc33e9ce,2022/3/9 7:43,1,,,,,,
MATIC,Baby Ape Bored Yacht Club,11,1,https://rarible.com/babyapebored,,Polygon,0xb62d0c21f866305b49696d05ecb51ae7f15e3f2d,2022/5/12 2:59,1,,,,,,
MATIC,Bored Rally Ape Yacht Club,4.1K,438,https://rarible.com/collection/polygon/0xb9419e3a88435b63e5dee0f6a120cdbdf6f8c35e,,Polygon,0xb9419e3a88435b63e5dee0f6a120cdbdf6f8c35e,2022/6/9 21:17,1,1,,,,,
MATIC,Moneyed Bored Ape Yacht Club,173,28,https://rarible.com/collection/polygon/0x165cd83866cd1874f8e5d3c721b5e520bfddc59a,,Polygon,0x165cd83866cd1874f8e5d3c721b5e520bfddc59a,2022/8/20 2:03,1,1,,,,,
MATIC,Bored Ape Yacht Club,10,3,https://rarible.com/collection/polygon/0xdbedd833460549030af920b5a1ad4013a9f5495a,,Polygon,0xdbedd833460549030af920b5a1ad4013a9f5495a,2024/6/7 0:40,1,1,,,,,
MATIC,Collection Of Various Rocks,3,2,https://rarible.com/CollectionOfVariousRocks,,Polygon,0xaa474283dd6191b9367b29ccbc21c1d95d75bef4,2023/2/6 10:40,,,,,,,
MATIC,Scary Toy Head,25,11,https://rarible.com/sthc,,Polygon,0x7207e4b67af13b68b29b5a807861202aaf8f74fc,2022/10/3 2:44,,,,,,,
MATIC,Nft monkey,83,1,https://rarible.com/Nftartenjoy,,Polygon,0x6f400911de734aa16f1117b8fe7c8cdf060bb890,2024/5/15 3:54,,1,,,,,
MATIC,Bored Ape#3965 Yacht Club,1,1,https://rarible.com/collection/polygon/0x4505bee727da4d3e995cc14665d60a15abd69284,,Polygon,0x4505bee727da4d3e995cc14665d60a15abd69284,2024/5/19 2:39,1,1,,,,,
MATIC,Munkee Do,11,1,https://rarible.com/munkeedo,,Polygon,0xae1ab024fb99cdf3bc618fbbbefbc0adef9c3db7,2024/4/26 4:55,,,,,,,
MATIC,Bored Ape Yacht Club [matic],650,6,https://rarible.com/collection/polygon/0xa01939b29abe4a2b0280e5a2eca462911f85c026,,Polygon,0xa01939b29abe4a2b0280e5a2eca462911f85c026,2024/6/17 2:02,1,,,,,,
MATIC,Art,115,1,https://rarible.com/art_collection,,Polygon,0x689084c8a13343ff0e01ce048005e571b4f4374a,2024/1/22 11:28,,,,,,,
MATIC,Toke Buddies,1.8K,551,https://rarible.com/tokebuddies,,Polygon,0x241833b611690d6d1c5e239b2f9f25b9a2016acd,2022/4/8 3:42,,,,,,,
MATIC,Ape 3d Styles,1,1,https://rarible.com/Ape3dStyles,,Polygon,0x3c3445df310713b1aff824244eefe19133539887,2022/10/28 11:02,1,1,,,,,
MATIC,Bored Collection Ape,107,4,https://rarible.com/Boredcollape,,Polygon,0xcb4cf0c0ed4f9b840387f4f9cf88426a6dc730b1,2022/10/4 18:44,1,1,,,,,
MATIC,White Bears,17,1,https://rarible.com/whitebears,,Polygon,0x4d7b8e7d0cb902c60c2d422e6d37f7e279297a16,2024/1/19 14:09,,,,,,,
MATIC,Little Trump,24,3,https://rarible.com/little-leaders-legacy,,Polygon,0xf1ef7b43969e0c4775610cc90056ba607ffe0d35,2023/10/6 5:09,,,,,,,
MATIC,Bored Ape Yacht Club ANIMATED (Polygon),30,7,https://rarible.com/collection/polygon/0xee8e6b25f40ff31ac4133e02884707511906baab,,Polygon,0xee8e6b25f40ff31ac4133e02884707511906baab,2022/7/30 6:13,1,1,,,,,
MATIC,Bored Ape Yacht Club #8585 (PENDING),1,85.8K,https://rarible.com/collection/polygon/0xb2005dce6a05093004ab3ee609cd4116e70206de,,Polygon,0xb2005dce6a05093004ab3ee609cd4116e70206de,2024/3/19 5:14,1,1,,,,,
MATIC,Alphabet ART Multiples,26,1.4K,https://rarible.com/AlphabetARTM,,Polygon,0x5a769b09592e61147da8f3546c93d5f9f0f257f4,2022/10/15 22:49,,,,,,,
MATIC,New Doge Father,100,2,https://rarible.com/newdogefather,,Polygon,0xb4ecf86fb20301d350a8329c91412c44cd85e13a,2022/12/3 13:14,,,,,,,
MATIC,DinoGraveyardHaze,26,1,https://rarible.com/DinoGraveyardHaze,,Polygon,0xd6813c553a5bec4a51a523825f18d6c8b636dcc2,2023/11/11 23:12,,,,,,,
125,Bored Ape Yacht Club,,,https://rarible.com/collection/zksync/0x10266497a8cff78778bbcd3e2fa98d5df1691cd9,,zkSync,0x10266497a8cff78778bbcd3e2fa98d5df1691cd9,,1,,,,,,
126,bored ape yacht club,,,https://rarible.com/collection/zksync/0xf77c48cd5c632717986aef0c04a2cc4ae69aa713,,zkSync,0xf77c48cd5c632717986aef0c04a2cc4ae69aa713,,1,,,,,,
26,Bored Ape Yacht Club,1K,1,https://rarible.com/collection/zksync/0x9b77ef1fbc9230a98e542c4ec2eed8c7231727a5,,zkSync,0x9b77ef1fbc9230a98e542c4ec2eed8c7231727a5,2024/6/16 11:56,1,1,,,,,
